OFFICIAL


Date
12/09/2021 10:47:36

Vacancy title,Vacancy reference number,Submission number,Date submitted,SLA deadline,Review started,Review completed,Time taken to review,SLA exceeded by (hours),Outcome,Number of issues reported,Reviewed by,Vacancy submitted by,Employer,Display name,Training provider,Vacancy postcode,Standard / Framework
rUnzzWwPFW_10Sep2021_08191610152 apprenticeship,1000030503,1,09/10/2021 08:22:20,09/13/2021 08:22:16,,,,,,0,,Provider,COVENTRY ACCOUNTANTS LTD,oxGtfEdYYw_EmployerDescription,EDUC8 TRAINING (ENGLAND) LIMITED,CV6 5AQ,274 Abattoir worker
HjSZOeRfFe_10Sep2021_08222612641 apprenticeship,1000030505,1,09/10/2021 08:24:43,09/13/2021 08:24:42,,,,,,0,,Provider,ATOL LIMITED,ATOL LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,LE12 5TY,274 Abattoir worker
AcVdFskLIL_10Sep2021_08222738034 apprenticeship,1000030506,1,09/10/2021 08:24:47,09/13/2021 08:24:46,,,,,,0,,Provider,REGULUS BIDCO  LIMITED,REGULUS BIDCO  LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,HP17 8LJ,274 Abattoir worker
JCFEcagNBz_10Sep2021_08254270550 apprenticeship,1000030509,1,09/10/2021 08:28:27,09/13/2021 08:28:25,09/10/2021 08:28:41,09/10/2021 08:28:43,0:00:01,,Approved,0,Dastest2@test.com,Provider,TINMAN  LIMITED,TINMAN  LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,SK9 4LY,274 Abattoir worker
wktvFGoCtX_10Sep2021_08254271234 apprenticeship,1000030507,1,09/10/2021 08:28:36,09/13/2021 08:28:33,09/10/2021 08:28:49,09/10/2021 08:28:50,0:00:01,,Approved,0,Dastest2@test.com,Provider,COVENTRY ACCOUNTANTS LTD,COVENTRY ACCOUNTANTS LTD,EDUC8 TRAINING (ENGLAND) LIMITED,CV6 5AQ,274 Abattoir worker
ufmdrtzmwn_10Sep2021_08301570787 apprenticeship,1000030510,1,09/10/2021 08:33:11,09/13/2021 08:33:11,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
CMZVKwNSpP_10Sep2021_08301747281 apprenticeship,1000030512,1,09/10/2021 08:33:51,09/13/2021 08:33:51,09/10/2021 08:34:04,09/10/2021 08:34:06,0:00:01,,Approved,0,Dastest2@test.com,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
JEcENSrirW_10Sep2021_08352653161 apprenticeship,1000030513,1,09/10/2021 08:37:36,09/13/2021 08:37:35,09/10/2021 08:37:51,09/10/2021 08:37:53,0:00:01,,Approved,0,Dastest2@test.com,Provider,BOSE ACCOUNTANCY  LTD,BOSE ACCOUNTANCY  LTD,EDUC8 TRAINING (ENGLAND) LIMITED,HP13 7NE,274 Abattoir worker
Clone lsWV_10Sep2021_09143322974 apprenticeship,1000030519,1,09/10/2021 09:16:47,09/13/2021 09:16:46,09/10/2021 09:17:07,09/10/2021 09:17:12,0:00:04,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,AB10 1YP,274 Abattoir worker
zjilRmhmsu_10Sep2021_09143442934 apprenticeship,1000030516,1,09/10/2021 09:18:33,09/13/2021 09:18:32,09/10/2021 09:19:21,09/10/2021 09:19:24,0:00:03,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,RrFxMpHpqh_EmployerDescription,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
RlJXpRKDet_10Sep2021_09143297786 apprenticeship,1000030517,1,09/10/2021 09:19:07,09/13/2021 09:19:04,09/10/2021 09:19:58,09/10/2021 09:20:03,0:00:04,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,OGKzUEHKWc_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Clone LcQR_10Sep2021_09175359063 apprenticeship,1000030520,1,09/10/2021 09:19:29,09/13/2021 09:19:28,09/10/2021 09:19:54,09/10/2021 09:19:57,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,OGKzUEHKWc_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
guDJHIFuCx_10Sep2021_09143293664 apprenticeship,1000030515,1,09/10/2021 09:19:36,09/13/2021 09:19:35,09/10/2021 09:20:40,09/10/2021 09:20:45,0:00:05,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,fIOfxhHgJp_EmployerDescription,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Clone YlTC_10Sep2021_09195500128 apprenticeship,1000030521,1,09/10/2021 09:22:12,09/13/2021 09:22:09,09/10/2021 09:22:31,09/10/2021 09:22:35,0:00:04,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Clone ixwz_10Sep2021_09210490176 apprenticeship,1000030522,1,09/10/2021 09:23:09,09/13/2021 09:23:09,09/10/2021 09:23:32,09/10/2021 09:23:36,0:00:04,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,OGKzUEHKWc_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
FSMUvDQwaB_10Sep2021_09225302121 apprenticeship,1000030524,1,09/10/2021 09:28:07,09/13/2021 09:28:02,,,,,,0,,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
HndbQzQkfl_10Sep2021_09251024940 apprenticeship,1000030526,1,09/10/2021 09:30:00,09/13/2021 09:29:59,09/10/2021 09:30:56,09/10/2021 09:31:01,0:00:04,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,ZjSJhdqBLk_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Test Test Description apprentice,1000030490,1,09/10/2021 09:33:48,09/13/2021 09:33:47,09/10/2021 09:35:52,09/10/2021 09:36:11,0:00:18,,Referred,0,DasTest3@test.com,Provider,ONA CONSULTING  LTD,ONA CONSULTING  LTD,EDUC8 TRAINING (ENGLAND) LIMITED,CR2 6AL,119 Adult care worker
iwykDOPyZF_10Sep2021_09273529620 apprenticeship,1000030529,1,09/10/2021 09:34:28,09/13/2021 09:34:23,09/10/2021 09:34:47,09/10/2021 09:34:51,0:00:03,,Approved,0,Dastest2@test.com,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
BKMNxTkwzP_10Sep2021_09293848706 apprenticeship,1000030527,1,09/10/2021 09:34:43,09/13/2021 09:34:39,09/10/2021 09:35:28,09/10/2021 09:35:30,0:00:02,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
biuBAyYgBZ_10Sep2021_09282235324 apprenticeship,1000030530,1,09/10/2021 09:35:45,09/13/2021 09:35:42,09/10/2021 09:36:22,09/10/2021 09:36:25,0:00:03,,Referred,0,Dastest2@test.com,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
biuBAyYgBZ_10Sep2021_09282235324 apprenticeship,1000030530,2,09/10/2021 09:36:50,09/13/2021 09:36:49,,,,,,0,,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
WfvVvKMzkq_10Sep2021_09330437806 apprenticeship,1000030531,1,09/10/2021 09:37:35,09/13/2021 09:37:32,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
FrSnHDRtzQ_10Sep2021_09343272970 apprenticeship,1000030532,1,09/10/2021 09:37:54,09/13/2021 09:37:54,,,,,,0,,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
Test Test Description apprentice,1000030490,2,09/10/2021 09:39:53,09/13/2021 09:39:49,09/10/2021 09:40:30,09/10/2021 09:40:54,0:00:23,,Approved,0,DasTest3@test.com,Provider,ONA CONSULTING  LTD,ONA CONSULTING  LTD,EDUC8 TRAINING (ENGLAND) LIMITED,CR2 6AL,119 Adult care worker
QNmQTqXAzg_10Sep2021_09381831266 apprenticeship,1000030537,1,09/10/2021 09:42:45,09/13/2021 09:42:40,09/10/2021 09:43:08,09/10/2021 09:43:10,0:00:02,,Referred,0,Dastest2@test.com,Provider,SPECS & BEAR HORSEBOX CANTEEN LTD,SPECS & BEAR HORSEBOX CANTEEN LTD,EDUC8 TRAINING (ENGLAND) LIMITED,TN13 2TN,274 Abattoir worker
EfHdtZqlCN_10Sep2021_09381832386 apprenticeship,1000030535,1,09/10/2021 09:42:45,09/13/2021 09:42:44,,,,,,0,,Provider,ATOL CONSULTING LTD,ntyDcgAcwV_EmployerDescription,EDUC8 TRAINING (ENGLAND) LIMITED,S3 9QR,274 Abattoir worker
tFumQAKOlM_10Sep2021_09465984029 apprenticeship,1000030540,1,09/10/2021 09:51:00,09/13/2021 09:50:59,09/10/2021 09:51:15,09/10/2021 09:51:17,0:00:01,,Approved,0,Dastest2@test.com,Provider,SPECS & BEAR HORSEBOX CANTEEN LTD,SPECS & BEAR HORSEBOX CANTEEN LTD,EDUC8 TRAINING (ENGLAND) LIMITED,TN13 2TN,274 Abattoir worker
TXXJiMmvfE_10Sep2021_09524732358 apprenticeship,1000030544,1,09/10/2021 09:55:15,09/13/2021 09:55:12,09/10/2021 09:55:38,09/10/2021 09:55:40,0:00:02,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
ISONRQrrtO_10Sep2021_09571552934 apprenticeship,1000030545,1,09/10/2021 09:59:41,09/13/2021 09:59:40,09/10/2021 09:59:58,09/10/2021 10:00:00,0:00:02,,Approved,0,Dastest2@test.com,Provider,ACCOUNTANT & SOLUTIONS LTD,ACCOUNTANT & SOLUTIONS LTD,EDUC8 TRAINING (ENGLAND) LIMITED,PE7 8LH,274 Abattoir worker
nDHPjiMKWZ_10Sep2021_09571528089 apprenticeship,1000030546,1,09/10/2021 09:59:43,09/13/2021 09:59:42,,,,,,0,,Provider,ESFA LTD,ESFA LTD,EDUC8 TRAINING (ENGLAND) LIMITED,EH6 5GD,274 Abattoir worker
DWZkvBrRWD_10Sep2021_10012740822 apprenticeship,1000030547,1,09/10/2021 10:03:32,09/13/2021 10:03:29,09/10/2021 10:03:54,09/10/2021 10:03:56,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,AB10 1YP,274 Abattoir worker
Clone eLpN_10Sep2021_10511048758 apprenticeship,1000030549,1,09/10/2021 10:52:42,09/13/2021 10:52:39,09/10/2021 10:52:58,09/10/2021 10:53:01,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,ZjSJhdqBLk_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
YVRpZBjRme_10Sep2021_10510943353 apprenticeship,1000030551,1,09/10/2021 10:54:22,09/13/2021 10:54:21,09/10/2021 10:54:54,09/10/2021 10:55:01,0:00:07,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,AB10 1YP,274 Abattoir worker
wYoQIJBuZE_10Sep2021_10510985376 apprenticeship,1000030553,1,09/10/2021 10:54:32,09/13/2021 10:54:29,09/10/2021 10:55:06,09/10/2021 10:55:09,0:00:03,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,oNDxvMtMrC_EmployerDescription,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
LzfqVfsSKJ_10Sep2021_10510946456 apprenticeship,1000030552,1,09/10/2021 10:54:46,09/13/2021 10:54:45,09/10/2021 10:55:25,09/10/2021 10:55:29,0:00:04,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,smEOvTfxAF_EmployerName,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
uVcMgyySrP_10Sep2021_10511026745 apprenticeship,1000030550,1,09/10/2021 10:55:14,09/13/2021 10:55:14,09/10/2021 10:55:56,09/10/2021 10:55:58,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,PSrgNltTxU_EmployerDescription,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Clone BUML_10Sep2021_10550186168 apprenticeship,1000030554,1,09/10/2021 10:56:17,09/13/2021 10:56:16,09/10/2021 10:56:38,09/10/2021 10:56:40,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,AB10 1YP,274 Abattoir worker
Clone rbfq_10Sep2021_10560621508 apprenticeship,1000030555,1,09/10/2021 10:57:20,09/13/2021 10:57:17,09/10/2021 10:57:37,09/10/2021 10:57:41,0:00:03,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,ZjSJhdqBLk_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Clone aHXb_10Sep2021_10561366643 apprenticeship,1000030556,1,09/10/2021 10:57:40,09/13/2021 10:57:39,09/10/2021 10:57:57,09/10/2021 10:58:01,0:00:04,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,smEOvTfxAF_EmployerName,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
IOemgNZdsO_10Sep2021_10573731475 apprenticeship,1000030558,1,09/10/2021 11:01:36,09/13/2021 11:01:35,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
OmxzZfjAsN_10Sep2021_10584354113 apprenticeship,1000030560,1,09/10/2021 11:02:15,09/13/2021 11:02:13,09/10/2021 11:02:52,09/10/2021 11:02:54,0:00:02,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
KfCdCczGNh_10Sep2021_10590190222 apprenticeship,1000030561,1,09/10/2021 11:02:43,09/13/2021 11:02:38,09/10/2021 11:03:20,09/10/2021 11:03:25,0:00:04,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,bXSEOJbiuQ_EmployerName,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
OHLFllUatP_10Sep2021_11015307919 apprenticeship,1000030563,1,09/10/2021 11:06:33,09/13/2021 11:06:33,09/10/2021 11:06:50,09/10/2021 11:06:51,0:00:01,,Approved,0,Dastest2@test.com,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
OogEhummQy_10Sep2021_11035137579 apprenticeship,1000030562,1,09/10/2021 11:06:54,09/13/2021 11:06:49,09/10/2021 11:07:18,09/10/2021 11:07:23,0:00:04,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
omuvwjXDkq_10Sep2021_11040894931 apprenticeship,1000030564,1,09/10/2021 11:06:57,09/13/2021 11:06:56,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
wLleYlsutA_10Sep2021_11044733515 apprenticeship,1000030565,1,09/10/2021 11:07:29,09/13/2021 11:07:24,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
EBWGSjMgAE_10Sep2021_11080995676 apprenticeship,1000030569,1,09/10/2021 11:11:27,09/13/2021 11:11:26,09/10/2021 11:11:46,09/10/2021 11:11:48,0:00:01,,Referred,0,Dastest2@test.com,Provider,BUTCHER & BAKER LIMITED,BUTCHER & BAKER LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,S10 5PU,274 Abattoir worker
rTXMcOuvlz_10Sep2021_11081001761 apprenticeship,1000030567,1,09/10/2021 11:11:42,09/13/2021 11:11:39,09/10/2021 11:11:58,09/10/2021 11:12:01,0:00:02,,Approved,0,Dastest2@test.com,Provider,BARRY & BARRY  LIMITED,BARRY & BARRY  LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,BL1 4QR,274 Abattoir worker
vdhtmBoGOD_10Sep2021_11080988071 apprenticeship,1000030566,1,09/10/2021 11:11:59,09/13/2021 11:11:56,09/10/2021 11:12:15,09/10/2021 11:12:18,0:00:02,,Approved,0,Dastest2@test.com,Provider,BARRY & BARRY  LIMITED,BARRY & BARRY  LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,BL1 4QR,274 Abattoir worker
dtgjeeHAYy_10Sep2021_11151486962 apprenticeship,1000030574,1,09/10/2021 11:18:06,09/13/2021 11:18:06,,,,,,0,,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
uUVKOkREjf_10Sep2021_11151394547 apprenticeship,1000030575,1,09/10/2021 11:18:09,09/13/2021 11:18:08,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
lJqiAeJUEY_10Sep2021_11151643778 apprenticeship,1000030576,1,09/10/2021 11:18:40,09/13/2021 11:18:39,09/10/2021 11:18:57,09/10/2021 11:18:58,0:00:01,,Referred,0,Dastest2@test.com,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
lJqiAeJUEY_10Sep2021_11151643778 apprenticeship,1000030576,2,09/10/2021 11:19:12,09/13/2021 11:19:10,,,,,,0,,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
fxXwrdmFPG_10Sep2021_11191735264 apprenticeship,1000030577,1,09/10/2021 11:21:16,09/13/2021 11:21:15,,,,,,0,,Provider,AS Financial Services,AS Financial Services,EDUC8 TRAINING (ENGLAND) LIMITED,CV1 2WT,274 Abattoir worker
fioHvhjmOy_10Sep2021_11191737512 apprenticeship,1000030578,1,09/10/2021 11:21:24,09/13/2021 11:21:24,09/10/2021 11:21:37,09/10/2021 11:21:39,0:00:01,,Approved,0,Dastest2@test.com,Provider,ACCOUNTANT DR LTD,ACCOUNTANT DR LTD,EDUC8 TRAINING (ENGLAND) LIMITED,DA8 1DR,274 Abattoir worker
Clone GARa_10Sep2021_13361684429 apprenticeship,1000030582,1,09/10/2021 13:38:02,09/13/2021 13:38:00,09/10/2021 13:38:23,09/10/2021 13:38:27,0:00:04,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
lBdaizIACS_10Sep2021_13361542914 apprenticeship,1000030583,1,09/10/2021 13:40:20,09/13/2021 13:40:20,09/10/2021 13:41:15,09/10/2021 13:41:19,0:00:03,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,HCeEjUdwhD_EmployerDescription,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
UcTCIZBhwr_10Sep2021_13361529559 apprenticeship,1000030584,1,09/10/2021 13:41:18,09/13/2021 13:41:12,09/10/2021 13:42:05,09/10/2021 13:42:08,0:00:03,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,AB10 1YP,274 Abattoir worker
oEoGeMiToT_10Sep2021_13361607281 apprenticeship,1000030586,1,09/10/2021 13:41:32,09/13/2021 13:41:31,09/10/2021 13:42:16,09/10/2021 13:42:18,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,NkTwCwQQeg_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
ylYwCwnAbr_10Sep2021_13361561059 apprenticeship,1000030585,1,09/10/2021 13:41:35,09/13/2021 13:41:34,09/10/2021 13:42:28,09/10/2021 13:42:30,0:00:02,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ntnyiSdsOZ_EmployerDescription,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
Clone kQoN_10Sep2021_13410726059 apprenticeship,1000030587,1,09/10/2021 13:43:14,09/13/2021 13:43:12,09/10/2021 13:43:35,09/10/2021 13:43:38,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Clone Bafp_10Sep2021_13423918016 apprenticeship,1000030588,1,09/10/2021 13:44:42,09/13/2021 13:44:36,09/10/2021 13:45:05,09/10/2021 13:45:07,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,NkTwCwQQeg_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
Clone OHwY_10Sep2021_13432847192 apprenticeship,1000030589,1,09/10/2021 13:45:01,09/13/2021 13:44:59,09/10/2021 13:45:26,09/10/2021 13:45:29,0:00:03,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
kUTBfDuCLA_10Sep2021_13452894007 apprenticeship,1000030591,1,09/10/2021 13:50:44,09/13/2021 13:50:38,,,,,,0,,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
cuslQECSDB_10Sep2021_13464248971 apprenticeship,1000030594,1,09/10/2021 13:51:25,09/13/2021 13:51:21,09/10/2021 13:52:17,09/10/2021 13:52:19,0:00:02,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ZFewQgSIYz_EmployerName,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
GgaOcuqtoJ_10Sep2021_13463014974 apprenticeship,1000030593,1,09/10/2021 13:51:30,09/13/2021 13:51:29,09/10/2021 13:52:28,09/10/2021 13:52:31,0:00:02,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
PbkJCYGxPn_10Sep2021_13522824570 apprenticeship,1000030595,1,09/10/2021 13:56:35,09/13/2021 13:56:34,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
RIhOokfaiO_10Sep2021_13503084537 apprenticeship,1000030596,1,09/10/2021 13:56:57,09/13/2021 13:56:55,09/10/2021 13:57:11,09/10/2021 13:57:14,0:00:02,,Approved,0,Dastest2@test.com,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
SdKrCZeCJw_10Sep2021_13532840444 apprenticeship,1000030597,1,09/10/2021 13:57:21,09/13/2021 13:57:21,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
CZupfbHRdp_10Sep2021_13553077367 apprenticeship,1000030598,1,09/10/2021 13:58:28,09/13/2021 13:58:28,,,,,,0,,Employer,COVENTRY LTD,COVENTRY LTD,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
xJLtUHCyCv_10Sep2021_13585649854 apprenticeship,1000030601,1,09/10/2021 14:03:17,09/13/2021 14:03:14,,,,,,0,,Provider,ACCOUNTANT DR LTD,cwqmMILhFz_EmployerDescription,EDUC8 TRAINING (ENGLAND) LIMITED,DA8 1DR,274 Abattoir worker
ehPnHbwJMP_10Sep2021_13585661096 apprenticeship,1000030599,1,09/10/2021 14:03:22,09/13/2021 14:03:19,09/10/2021 14:03:46,09/10/2021 14:03:49,0:00:03,,Approved,0,Dastest2@test.com,Provider,ESFA LTD,ESFA LTD,EDUC8 TRAINING (ENGLAND) LIMITED,EH6 8HH,274 Abattoir worker
MZQOxkJlVi_10Sep2021_13585670686 apprenticeship,1000030602,1,09/10/2021 14:03:39,09/13/2021 14:03:32,09/10/2021 14:04:00,09/10/2021 14:04:03,0:00:02,,Referred,0,Dastest2@test.com,Provider,WAT (UK) LIMITED,WAT (UK) LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,BN22 0DY,274 Abattoir worker
LLmrxnmdlv_10Sep2021_13585658425 apprenticeship,1000030600,1,09/10/2021 14:03:39,09/13/2021 14:03:34,09/10/2021 14:04:00,09/10/2021 14:04:03,0:00:02,,Approved,0,Dastest2@test.com,Provider,COVENTRY ACCOUNTANTS LTD,COVENTRY ACCOUNTANTS LTD,EDUC8 TRAINING (ENGLAND) LIMITED,CV6 5AQ,274 Abattoir worker
mgjutuRCtC_10Sep2021_14020719305 apprenticeship,1000030603,1,09/10/2021 14:06:10,09/13/2021 14:06:06,,,,,,0,,Provider,ATOL LIMITED,ATOL LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,LE12 5TY,274 Abattoir worker
kydlWqZtNJ_10Sep2021_14044178388 apprenticeship,1000030604,1,09/10/2021 14:07:11,09/13/2021 14:07:11,,,,,,0,,Provider,BARBERRY COVENTRY LIMITED,BARBERRY COVENTRY LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,DY9 9XX,274 Abattoir worker
kOqBSCsdSD_10Sep2021_14081755937 apprenticeship,1000030605,1,09/10/2021 14:10:49,09/13/2021 14:10:48,09/10/2021 14:11:20,09/10/2021 14:11:25,0:00:04,,Approved,0,Dastest2@test.com,Employer,ESFA LTD,ESFA LTD,BALTIC TRAINING SERVICES LIMITED,EH6 8HH,274 Abattoir worker
YrFuWIdLKe_10Sep2021_14161637354 apprenticeship,1000030608,1,09/10/2021 14:18:12,09/13/2021 14:18:08,09/10/2021 14:18:24,09/10/2021 14:18:26,0:00:01,,Approved,0,Dastest2@test.com,Provider,WAT (UK) LIMITED,WAT (UK) LIMITED,EDUC8 TRAINING (ENGLAND) LIMITED,BN22 0DY,274 Abattoir worker
ZmSsuXvSjl_10Sep2021_16471768782 apprenticeship,1000030611,1,09/10/2021 15:49:20,09/13/2021 15:49:19,09/10/2021 15:49:36,09/10/2021 15:49:37,0:00:01,,Referred,0,Dastest2@test.com,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
ZmSsuXvSjl_10Sep2021_16471768782 apprenticeship,1000030611,2,09/10/2021 15:49:49,09/13/2021 15:49:49,,,,,,0,,Employer,LOAD ESTATES LIMITED,LOAD ESTATES LIMITED,BALTIC TRAINING SERVICES LIMITED,B15 3BE,274 Abattoir worker
eXhxKOgrZJ_10Sep2021_15462502719 apprenticeship,1000030610,1,09/10/2021 15:50:07,09/13/2021 15:50:06,09/10/2021 15:50:37,09/10/2021 15:50:40,0:00:03,,Approved,0,Dastest2@test.com,Employer,COVENTRY LTD,mMOdLaxURZ_EmployerName,BALTIC TRAINING SERVICES LIMITED,N1 7GU,274 Abattoir worker
